0.1475790000D+02 -.6300220000D+02 -.7348750000D+01 -.6771630000D+01 0.1027020000D+02 0.1884510000D+03 0.5000000000D+01 0.5000000000D+01 0.1500000000D+01 -.6812500000D+01 0.5923520000D+00 -.3670960000D+00 0.2578870000D+01 0.4181910000D+00 0.1200000000D+00 0.6981659637D+00 -.6017225045D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.1153910000D+02 0.2197850000D+02 0.1231860000D+02 0.2813790000D+01 0.1274080000D+02 0.1834210000D+03 0.5000000000D+01 0.5000000000D+01 0.8000000000D+00 0.5485100000D+01 0.5883090000D+01 -.2595140000D+01 0.0000000000D+00 0.5880990000D+00 0.4000000000D-01 0.6981426391D+00 -.6011067024D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.1851720000D+02 -.1366980000D+03 -.2468560000D+01 -.3542430000D+01 0.4356570000D+01 0.1827120000D+03 0.5000000000D+01 0.5000000000D+01 0.7000000000D+00 0.2306630000D+01 0.5252500000D+01 -.2991030000D+01 0.0000000000D+00 0.8106090000D-01 0.2100000000D+00 0.6979248398D+00 -.6022565318D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.8364590000D+01 0.2130920000D+03 -.1700620000D+02 0.1883500000D+00 0.1245640000D+02 0.1949870000D+03 0.5000000000D+01 0.5000000000D+01 0.1500000000D+01 -.1060530000D+01 0.1212140000D+02 0.6968600000D+01 0.0000000000D+00 0.2350390000D+00 0.1500000000D+00 0.6981196354D+00 -.5997218232D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.1498240000D+02 -.3857380000D+03 -.1171760000D+02 0.6687390000D+02 0.2712280000D+02 0.2072800000D+03 0.5000000000D+01 0.5000000000D+01 0.1500000000D+01 0.5968310000D+02 0.2294470000D+02 0.2491220000D+02 -.5732300000D+01 0.4096820000D+00 0.1100000000D+00 0.6981675905D+00 -.6040611626D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.1498900000D+02 0.5534980000D+02 0.1301630000D+02 -.1644320000D+01 -.5405240000D+01 0.1849330000D+03 0.5000000000D+01 0.5000000000D+01 0.8000000000D+00 -.1121350000D+01 -.5741770000D+00 -.1700670000D+01 0.0000000000D+00 0.4634760000D+00 0.1000000000D+00 0.6979504065D+00 -.6008648814D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.5082790000D+01 -.8238810000D+02 0.2012640000D+02 -.7607810000D+01 -.7883080000D+01 0.1824970000D+03 0.5000000000D+01 0.5000000000D+01 0.1400000000D+01 -.9401240000D-01 -.9484180000D+01 -.3155360000D+01 -.1026730000D+01 0.6656180000D+00 0.4000000000D-01 0.6980958542D+00 -.6018629820D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.1209720000D+02 0.6927190000D+02 0.1735000000D+02 -.8548850000D+01 0.2731950000D+00 0.1846990000D+03 0.5000000000D+01 0.5000000000D+01 0.4500000000D+01 -.1600900000D+01 0.2242440000D+01 -.3088330000D+01 0.0000000000D+00 0.5660270000D+00 0.1800000000D+00 0.6979713616D+00 -.6007639967D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.2116810000D+02 -.8786450000D+01 0.2650040000D+01 -.2421880000D+01 -.2860940000D+00 0.1853650000D+03 0.5000000000D+01 0.5000000000D+01 0.4000000000D+00 -.1483890000D+01 0.3832760000D+01 -.6786190000D+00 0.0000000000D+00 0.5066250000D+00 0.7000000000D-01 0.6982124145D+00 -.6013296368D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.1689290000D+02 -.2143110000D+03 0.1323950000D+02 0.1489940000D+02 0.4906410000D-02 0.1828340000D+03 0.5000000000D+01 0.5000000000D+01 0.1300000000D+01 0.1918770000D+02 -.3027670000D+01 -.5797780000D+01 0.5043160000D+00 0.3464460000D+00 0.3000000000D-01 0.6981814347D+00 -.6028189439D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.6584800000D+01 0.2263640000D+03 0.2090750000D+02 -.3295000000D+02 -.3265560000D+02 0.1325020000D+03 0.5000000000D+01 0.5000000000D+01 0.3300000000D+01 -.3577030000D+02 -.2851070000D+02 -.5184640000D+02 0.0000000000D+00 0.2219310000D+00 0.7000000000D-01 0.6981067384D+00 -.5996256495D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.2365710000D+01 -.1146860000D+03 0.2249040000D+02 -.1581760000D+02 0.6802160000D+01 0.1478000000D+03 0.5000000000D+01 0.5000000000D+01 0.1900000000D+01 -.5338850000D+01 0.1082010000D+02 -.3303100000D+02 -.1368080000D+01 0.3253250000D+00 0.9000000000D-01 0.6980761653D+00 -.6020970247D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.2185200000D+02 -.9605790000D+03 -.6026740000D+01 0.7033770000D+01 0.4142610000D+02 0.1897640000D+03 0.5000000000D+01 0.5000000000D+01 0.7000000000D+00 0.3614160000D+01 0.3285200000D+02 0.6038580000D+01 0.0000000000D+00 0.6839820000D+00 0.1000000000D+00 0.6982173702D+00 -.6082265717D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.1681330000D+02 -.5127900000D+02 -.1570440000D+02 -.2635790000D+01 0.1303410000D+02 0.1873050000D+03 0.5000000000D+01 0.5000000000D+01 0.6000000000D+00 -.2339380000D+01 0.7039120000D+01 0.2512470000D+00 0.0000000000D+00 0.4142200000D+00 0.9000000000D-01 0.6979371869D+00 -.6016375538D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2273070000D+02 -.1163140000D+02 0.4407640000D+01 0.8307070000D+01 -.5593960000D+01 0.1858150000D+03 0.5000000000D+01 0.5000000000D+01 0.9100000000D+01 -.4180120000D+01 -.1865880000D+01 0.7752420000D+01 -.4027530000D+01 0.1475020000D+00 0.5000000000D-01 0.6978943072D+00 -.6013502524D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2346860000D+02 -.2257010000D+03 0.1561230000D+01 -.1184790000D+02 -.1667460000D+02 0.1805510000D+03 0.5000000000D+01 0.5000000000D+01 0.7000000000D+00 -.1346180000D+02 -.2385720000D+02 -.6484920000D+01 0.7505620000D+00 0.4308180000D+00 0.7000000000D-01 0.6978889601D+00 -.6029014800D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2332650000D+02 -.1067810000D+02 0.3518040000D+01 -.2775950000D+02 0.6499350000D-01 0.1822100000D+03 0.5000000000D+01 0.5000000000D+01 0.1500000000D+01 -.3905910000D+02 0.3015310000D+01 -.5497390000D+01 0.0000000000D+00 0.4621360000D+00 0.9000000000D-01 0.6978899898D+00 -.6013433444D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.1114860000D+02 0.1145810000D+04 -.2127980000D+02 0.3684120000D+02 -.2307660000D+01 0.1890210000D+03 0.5000000000D+01 0.5000000000D+01 0.2800000000D+01 0.3194660000D+02 -.4211220000D+01 0.4091880000D+01 -.2719930000D+01 0.5179430000D+00 0.4000000000D-01 0.6979782355D+00 -.5929631862D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2314480000D+02 0.6231060000D+02 0.6568850000D+01 -.2111450000D+02 0.1081650000D+02 0.1831210000D+03 0.5000000000D+01 0.5000000000D+01 0.4000000000D+00 -.8036000000D+01 0.9321640000D+01 0.1540880000D+01 -.4874550000D+01 0.6240170000D+00 0.6000000000D-01 0.6978913065D+00 -.6008144408D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.1440660000D+02 0.3401890000D+02 0.2003500000D+02 -.5676200000D+01 0.8794900000D+01 0.2045410000D+03 0.5000000000D+01 0.5000000000D+01 0.1000000000D+01 -.2863750000D+01 0.1551800000D+02 0.1708490000D+02 0.2124960000D+01 0.2526750000D+00 0.7000000000D-01 0.6979546268D+00 -.6010194531D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.4942950000D+00 0.1810780000D+02 0.2529860000D+02 -.1651880000D+02 0.6805100000D+01 0.1793110000D+03 0.5000000000D+01 0.5000000000D+01 0.9000000000D+00 -.1554870000D+02 0.5215440000D+01 -.1139040000D+02 0.4406110000D+01 0.5822470000D+00 0.2100000000D+00 0.6980554406D+00 -.6011347510D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.2312030000D+02 0.5434420000D+03 0.1054960000D+02 -.2019400000D+01 -.1694320000D+02 0.1674370000D+03 0.5000000000D+01 0.5000000000D+01 0.7000000000D+00 -.6318920000D+01 -.1843570000D+02 -.1705550000D+02 -.4128530000D+01 -.2116070000D+00 0.3000000000D+00 0.6978914840D+00 -.5973280016D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.1552720000D+02 -.1116110000D+03 0.2092970000D+02 0.3949060000D+02 -.1042600000D+02 0.1828850000D+03 0.5000000000D+01 0.5000000000D+01 0.2100000000D+01 0.3511240000D+02 -.8788260000D+01 -.8959750000D+00 0.0000000000D+00 0.4717520000D+00 0.3000000000D-01 0.6981715384D+00 -.6020747421D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.2166640000D+02 0.1131930000D+03 0.1468730000D+02 0.1329420000D+02 0.3915590000D+01 0.2045290000D+03 0.5000000000D+01 0.5000000000D+01 0.1700000000D+01 0.1676510000D+02 0.1090150000D+01 0.1968830000D+02 -.8137860000D+00 0.4872050000D+00 0.5000000000D-01 0.6979020195D+00 -.6004457279D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.1658060000D+02 -.4810450000D+02 0.2090270000D+02 0.2158070000D+01 0.8277970000D+00 0.1849560000D+03 0.5000000000D+01 0.5000000000D+01 0.2900000000D+01 0.1574650000D+01 -.1298840000D+01 -.2893700000D+01 -.1017610000D+01 0.4109640000D+00 0.1000000000D+00 0.6981791717D+00 -.6016145502D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2162680000D+02 -.4083480000D+02 0.1614350000D+02 0.1234330000D+02 -.1868590000D+02 0.2145930000D+03 0.5000000000D+01 0.5000000000D+01 0.5000000000D+00 0.1022880000D+02 -.7637750000D+01 0.2605300000D+02 0.2217740000D+01 0.1803790000D+00 0.9000000000D-01 0.6979023065D+00 -.6015618712D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2597860000D+02 0.7386770000D+01 0.9677060000D+01 0.5384780000D+01 0.2440250000D+01 0.1784150000D+03 0.5000000000D+01 0.5000000000D+01 0.1600000000D+01 0.1497890000D+01 -.8442540000D+00 -.2435500000D+01 -.5123570000D+01 0.2624010000D+00 0.1300000000D+00 0.6978707717D+00 -.6012124396D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.1250800000D+02 -.3955030000D+02 -.2533820000D+02 0.5937790000D+01 -.7643470000D+01 0.1826270000D+03 0.5000000000D+01 0.5000000000D+01 0.2000000000D+01 0.1169730000D+01 -.1339760000D-01 -.2571070000D+01 0.0000000000D+00 0.6823520000D+00 0.1300000000D+00 0.6981496601D+00 -.6015525633D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.1291420000D+02 0.1660700000D+02 0.2535990000D+02 0.2661500000D+01 0.1609380000D+01 0.1860220000D+03 0.5000000000D+01 0.5000000000D+01 0.1600000000D+01 0.9528960000D+00 -.2859310000D+01 -.3805750000D+00 0.0000000000D+00 0.7992920000D+00 0.9000000000D-01 0.6981526036D+00 -.6011456263D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.2258750000D+02 -.3718720000D+02 0.1743480000D+02 -.2141190000D+01 0.4058250000D-01 0.1792100000D+03 0.5000000000D+01 0.5000000000D+01 0.5000000000D+00 0.1604370000D-01 -.8765920000D+00 -.1388740000D+01 -.4987980000D+01 0.4199630000D+00 0.1000000000D+00 0.6982227000D+00 -.6015354393D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.5206610000D+00 -.8820700000D+02 -.2911550000D+02 -.2691530000D+01 0.2464140000D+00 0.1801440000D+03 0.5000000000D+01 0.5000000000D+01 0.8400000000D+01 0.1837190000D+01 -.3353330000D+01 -.4687100000D+01 0.0000000000D+00 0.1714970000D-01 0.7000000000D-01 0.6980552495D+00 -.6019051480D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.5206610000D+00 -.8820700000D+02 -.2911550000D+02 -.2691530000D+01 0.2464140000D+00 0.1850990000D+03 0.5000000000D+01 0.5000000000D+01 0.8400000000D+01 0.1837190000D+01 -.3353330000D+01 -.4687100000D+01 0.4954860000D+01 -.7024870000D-03 0.1000000000D+00 0.6980552495D+00 -.6019051480D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2678760000D+02 0.2257550000D+03 -.1233610000D+02 -.1303650000D+01 -.4193200000D+01 0.1900510000D+03 0.5000000000D+01 0.5000000000D+01 0.1300000000D+01 -.6660000000D+00 0.4761340000D+01 0.1432610000D+01 0.0000000000D+00 0.3862500000D+00 0.5000000000D-01 0.6978649094D+00 -.5996300625D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.1053060000D+02 -.1419030000D+01 0.2890060000D+02 -.6489490000D+01 0.8801400000D+01 0.1830480000D+03 0.5000000000D+01 0.5000000000D+01 0.4000000000D+00 0.1111930000D+01 -.1831340000D+00 -.4119240000D+01 0.0000000000D+00 0.2394650000D+00 0.1500000000D+00 0.6981353311D+00 -.6012762497D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.2622800000D+02 0.2249350000D+03 -.1760020000D+02 -.3083240000D+01 0.1396160000D+02 0.2038060000D+03 0.5000000000D+01 0.5000000000D+01 0.5000000000D+00 0.4486460000D+00 0.1821580000D+02 0.1729130000D+02 0.0000000000D+00 0.7474190000D+00 0.1200000000D+00 0.6982490804D+00 -.5996360046D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2046150000D+02 0.1212900000D+01 0.2438270000D+02 0.3002820000D+00 -.3052800000D+00 0.1823330000D+03 0.5000000000D+01 0.5000000000D+01 0.1100000000D+01 -.1927970000D+01 -.2060980000D+01 -.2419080000D+01 -.1977130000D+01 0.2956530000D+00 0.1000000000D+00 0.6979107507D+00 -.6012571778D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.1047710000D+02 0.5310600000D+02 -.3101800000D+02 0.5180430000D+01 -.8497030000D+01 0.1888630000D+03 0.5000000000D+01 0.5000000000D+01 0.1200000000D+01 0.2751930000D+01 -.6018300000D+01 0.1945540000D+01 0.1822330000D+01 0.8293160000D-01 0.4000000000D-01 0.6981349434D+00 -.6008811408D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.2996840000D+02 -.2927300000D+03 0.1643090000D+02 0.3762110000D-01 -.3319730000D+01 0.1877190000D+03 0.5000000000D+01 0.5000000000D+01 0.1700000000D+01 0.9963550000D+00 0.2209840000D+01 0.6978870000D-01 0.5350060000D+01 0.1933410000D+00 0.9000000000D-01 0.6982761847D+00 -.6033871957D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.9506050000D+00 0.2529930000D+03 0.3487780000D+02 -.1927610000D+02 0.8311110000D+01 0.1822040000D+03 0.5000000000D+01 0.5000000000D+01 0.9000000000D+00 -.1791210000D+02 0.4790200000D+01 -.4817420000D+01 0.0000000000D+00 0.3090040000D+00 0.4500000000D+00 0.6980659109D+00 -.5994326864D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.2907500000D+02 -.1453990000D+03 0.1942800000D+02 -.3385340000D+01 0.1152820000D+01 0.1837860000D+03 0.5000000000D+01 0.5000000000D+01 0.9000000000D+00 -.8577090000D+00 0.4542160000D+01 -.3773750000D+01 0.8837750000D+00 0.3421580000D+00 0.1000000000D+00 0.6982697108D+00 -.6023195825D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.3331690000D+02 -.4095700000D+02 0.1122680000D+02 -.2051010000D+01 -.4755830000D+01 0.1757380000D+03 0.5000000000D+01 0.5000000000D+01 0.3500000000D+01 -.5719960000D+01 -.1875670000D+01 -.6746830000D+01 -.2529320000D+01 0.1903320000D+00 0.2700000000D+00 0.6983004492D+00 -.6015627567D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
-.2884120000D+02 0.3290470000D+02 0.2074520000D+02 -.2194730000D+01 0.1261220000D+02 0.1907870000D+03 0.5000000000D+01 0.5000000000D+01 0.5000000000D+00 -.1775160000D+00 0.1023070000D+01 0.6731890000D+00 0.3682590000D+01 0.4860040000D+00 0.5000000000D-01 0.6978500282D+00 -.6010275270D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.3284020000D+02 -.3953890000D+02 0.1401310000D+02 -.2082750000D+01 -.3132010000D+01 0.1855150000D+03 0.5000000000D+01 0.5000000000D+01 0.1500000000D+01 -.5638070000D+01 -.4018420000D+01 0.3218460000D+00 0.6094070000D+00 0.5977030000D+00 0.1000000000D+00 0.6978210500D+00 -.6015524806D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.5475150000D+01 -.1140170000D+03 0.3556370000D+02 -.4113970000D+02 -.1110650000D+02 0.2022110000D+03 0.5000000000D+01 0.5000000000D+01 0.2200000000D+01 -.3403940000D+02 -.1286370000D+02 0.1535930000D+02 0.3068860000D+01 0.3767890000D+00 0.1300000000D+00 0.6980986974D+00 -.6020921768D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.3342880000D+02 0.4975510000D+03 0.1369670000D+02 0.4162990000D+02 -.1423910000D+02 0.1758210000D+03 0.5000000000D+01 0.5000000000D+01 0.1200000000D+01 0.4447070000D+02 -.1655070000D+02 -.1108960000D+02 0.0000000000D+00 0.4211680000D+00 0.6000000000D-01 0.6978167848D+00 -.5976605405D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.1808580000D+02 0.3546790000D+02 -.3183910000D+02 0.7866970000D+01 0.5589580000D+01 0.1876450000D+03 0.5000000000D+01 0.5000000000D+01 0.6000000000D+00 0.1278530000D+02 -.3855520000D+00 0.1711570000D+01 0.0000000000D+00 0.8273480000D+00 0.1400000000D+00 0.6981900789D+00 -.6010089531D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.3645460000D+02 0.1871000000D+03 0.3786590000D+01 0.1208370000D+02 -.1890970000D+02 0.1965160000D+03 0.5000000000D+01 0.5000000000D+01 0.1100000000D+01 0.7957960000D+01 -.7495180000D+01 0.6076880000D+01 0.2468610000D+01 0.2625310000D+00 0.7000000000D-01 0.6977948587D+00 -.5999101706D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.7907170000D+01 0.1076640000D+02 0.3581670000D+02 -.7428320000D+01 -.6782420000D+01 0.1822300000D+03 0.5000000000D+01 0.5000000000D+01 0.1600000000D+01 -.4715400000D+01 -.4041900000D+01 -.1696170000D+01 -.4771600000D+01 0.2311970000D+00 0.7000000000D-01 0.6980017241D+00 -.6011879495D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.2740730000D+02 -.4361390000D+01 0.2503870000D+02 -.2115730000D+02 -.1066210000D+01 0.1710120000D+03 0.5000000000D+01 0.5000000000D+01 0.2200000000D+01 -.1523060000D+02 0.2695710000D+01 -.1277450000D+02 0.4310150000D+00 0.5643770000D+00 0.8000000000D-01 0.6982576261D+00 -.6012975712D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.3019650000D+02 0.4998890000D+02 0.2334700000D+02 0.1018710000D+01 0.7439760000D+01 0.1787870000D+03 0.5000000000D+01 0.5000000000D+01 0.3000000000D+00 0.2083540000D+01 0.9019600000D+01 -.8061380000D+01 0.0000000000D+00 0.4660500000D+00 0.7000000000D-01 0.6978402072D+00 -.6009037285D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.2984770000D+02 0.1533790000D+03 -.2406770000D+02 0.2834460000D+01 0.2960520000D+01 0.1842260000D+03 0.5000000000D+01 0.5000000000D+01 0.1400000000D+01 0.2386980000D+01 -.3195880000D+01 0.1817400000D+01 -.5373450000D+01 0.6188150000D+00 0.3000000000D-01 0.6978427347D+00 -.6001545253D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.1270810000D+02 -.5206920000D+03 -.3631300000D+02 0.1320270000D+02 0.4702650000D+01 0.2253040000D+03 0.5000000000D+01 0.5000000000D+01 0.1300000000D+01 0.1251520000D+02 0.3704310000D+01 0.3762510000D+02 0.2087510000D+01 0.4981230000D+00 0.6000000000D-01 0.6979669347D+00 -.6050390795D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.3811150000D+02 -.2564350000D+03 -.8312240000D+01 -.1597770000D+02 0.2491750000D+02 0.2178110000D+03 0.5000000000D+01 0.5000000000D+01 0.4600000000D+01 -.6300840000D+01 0.1772890000D+02 0.2728890000D+02 0.3918960000D+01 0.4215220000D+00 0.1900000000D+00 0.6977828521D+00 -.6031241894D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.2824720000D+02 -.2663690000D+03 0.2707850000D+02 0.1199690000D+02 -.2041220000D+02 0.1969010000D+03 0.5000000000D+01 0.5000000000D+01 0.2900000000D+01 0.4736750000D+01 -.1381060000D+02 0.1427290000D+02 -.1454230000D+01 0.4223560000D+00 0.5000000000D-01 0.6982637123D+00 -.6031961746D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
0.2595000000D+02 -.1790910000D+03 -.2950690000D+02 0.1836580000D+01 -.2284480000D+02 0.1888080000D+03 0.5000000000D+01 0.5000000000D+01 0.5000000000D+00 0.1571740000D+01 -.1940580000D+02 -.8850530000D+00 0.2551370000D+01 0.1864720000D+00 0.7000000000D-01 0.6982470659D+00 -.6025637271D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.1853590000D+02 -.2010640000D+02 0.3465290000D+02 -.1048890000D+02 0.1564600000D+02 0.2136030000D+03 0.5000000000D+01 0.5000000000D+01 0.5000000000D+00 -.6455530000D+01 0.6576990000D+01 0.2123720000D+02 0.5865540000D+01 0.1501590000D-01 0.3000000000D-01 0.6981933405D+00 -.6014116654D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.2639180000D+02 -.5968840000D+03 -.2915210000D+02 0.1169500000D+02 -.3922040000D+01 0.1745130000D+03 0.5000000000D+01 0.5000000000D+01 0.5000000000D+00 0.6033540000D+01 -.3887640000D+01 -.1100520000D+02 0.0000000000D+00 0.3208810000D+00 0.1100000000D+00 0.6982502674D+00 -.6055911861D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 2
0.3671060000D+02 0.5500360000D+02 -.1431490000D+02 -.8159270000D+01 -.1047580000D+02 0.1903780000D+03 0.5000000000D+01 0.5000000000D+01 0.5600000000D+01 -.3546200000D+01 -.1803530000D+01 -.3226650000D+01 0.0000000000D+00 0.7875150000D+00 0.7000000000D-01 0.6983250413D+00 -.6008673901D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
-.3342710000D+02 0.1688380000D+02 0.2186060000D+02 -.8466010000D+01 0.1300810000D+00 0.1852330000D+03 0.5000000000D+01 0.5000000000D+01 0.1100000000D+01 -.1881980000D+01 0.4882160000D+00 -.5307640000D+00 -.1345880000D+01 0.5319040000D+00 0.6000000000D-01 0.6978167971D+00 -.6011436205D+00 0.6980590224D+00 -.6012659669D+00 0.1000000000D+01 1
